<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.05.13	23:55:00	4688.06	4689.00	4688.00	4688.60	345	0	34
2026.05.14	01:00:00	4691.88	4694.26	4690.40	4693.40	903	0	34
2026.05.14	01:05:00	4693.40	4693.70	4689.69	4689.87	630	0	34
2026.05.14	01:10:00	4689.95	4691.42	4688.90	4691.10	640	0	34
2026.05.14	01:15:00	4691.10	4695.95	4690.90	4694.61	847	0	34
2026.05.14	01:20:00	4694.55	4696.25	4694.18	4695.67	585	0	34
2026.05.14	01:25:00	4695.66	4697.25	4695.56	4696.97	538	0	34
2026.05.14	01:30:00	4696.99	4698.69	4695.59	4697.04	664	0	29
2026.05.14	01:35:00	4697.09	4699.09	4696.54	4698.32	740	0	29
2026.05.14	01:40:00	4698.32	4700.33	4698.14	4699.05	639	0	29
2026.05.14	01:45:00	4699.06	4699.61	4696.66	4697.69	732	0	29
2026.05.14	01:50:00	4697.70	4700.54	4697.49	4700.11	558	0	29
2026.05.14	01:55:00	4700.11	4700.51	4699.32	4700.09	435	0	29
2026.05.14	02:00:00	4700.08	4700.98	4699.17	4699.18	617	0	29
2026.05.14	02:05:00	4699.19	4701.58	4699.13	4700.92	605	0	29
2026.05.14	02:10:00	4700.92	4702.11	4700.82	4701.17	553	0	29
2026.05.14	02:15:00	4701.19	4701.28	4700.36	4700.89	493	0	29
2026.05.14	02:20:00	4700.89	4701.08	4699.45	4699.63	518	0	29
2026.05.14	02:25:00	4699.63	4699.67	4696.70	4697.33	737	0	29
2026.05.14	02:30:00	4696.96	4697.47	4694.35	4695.29	737	0	29
2026.05.14	02:35:00	4695.30	4697.02	4695.07	4696.13	567	0	29
2026.05.14	02:40:00	4696.14	4697.47	4694.60	4694.78	727	0	29
2026.05.14	02:45:00	4694.80	4696.21	4693.23	4693.79	928	0	29
2026.05.14	02:50:00	4693.79	4695.74	4693.20	4695.72	514	0	29
2026.05.14	02:55:00	4695.72	4696.82	4694.53	4696.54	745	0	29
2026.05.14	03:00:00	4696.52	4699.39	4689.49	4691.74	1277	0	29
2026.05.14	03:05:00	4691.75	4696.52	4690.87	4696.05	1322	0	29
2026.05.14	03:10:00	4696.07	4697.77	4694.15	4697.64	1021	0	29
2026.05.14	03:15:00	4697.61	4705.32	4697.49	4701.11	1337	0	29
2026.05.14	03:20:00	4701.13	4702.63	4699.64	4701.67	1230	0	29
2026.05.14	03:25:00	4701.67	4702.38	4699.53	4701.06	1245	0	29
2026.05.14	03:30:00	4701.04	4703.31	4697.20	4697.49	1238	0	29
2026.05.14	03:35:00	4697.51	4697.53	4694.34	4695.57	1162	0	29
2026.05.14	03:40:00	4695.56	4700.72	4692.92	4700.07	1119	0	29
2026.05.14	03:45:00	4700.11	4704.75	4700.06	4703.65	1182	0	29
2026.05.14	03:50:00	4703.64	4703.70	4699.39	4700.79	1041	0	29
2026.05.14	03:55:00	4700.75	4706.75	4700.65	4705.05	1088	0	29
2026.05.14	04:00:00	4705.04	4706.94	4694.46	4698.61	1924	0	29
2026.05.14	04:05:00	4698.65	4698.87	4686.52	4688.38	1896	0	29
2026.05.14	04:10:00	4688.86	4692.44	4684.28	4688.90	1856	0	29
2026.05.14	04:15:00	4688.89	4694.57	4687.42	4688.85	1766	0	29
2026.05.14	04:20:00	4688.85	4692.88	4688.32	4692.28	1640	0	29
2026.05.14	04:25:00	4692.37	4695.35	4691.46	4692.72	1450	0	29
2026.05.14	04:30:00	4692.61	4694.64	4689.60	4692.80	1738	0	29
2026.05.14	04:35:00	4692.80	4694.43	4686.99	4689.15	1584	0	29
2026.05.14	04:40:00	4689.15	4690.09	4683.63	4688.72	1683	0	29
2026.05.14	04:45:00	4688.67	4695.03	4687.05	4694.51	1521	0	29
2026.05.14	04:50:00	4694.52	4694.64	4683.55	4685.68	1553	0	29
2026.05.14	04:55:00	4685.70	4689.21	4684.01	4688.68	1774	0	29
2026.05.14	05:00:00	4688.78	4693.99	4687.18	4693.74	1600	0	29
2026.05.14	05:05:00	4693.78	4693.89	4688.88	4690.85	1442	0	29
2026.05.14	05:10:00	4690.81	4690.93	4686.53	4688.28	1426	0	29
2026.05.14	05:15:00	4688.15	4690.95	4687.05	4689.93	1045	0	29
2026.05.14	05:20:00	4689.93	4691.59	4689.75	4690.98	1025	0	29
2026.05.14	05:25:00	4690.94	4694.11	4689.96	4693.60	1104	0	29
2026.05.14	05:30:00	4693.56	4697.95	4690.98	4697.88	1475	0	29
2026.05.14	05:35:00	4697.87	4699.61	4695.04	4695.20	1321	0	29
2026.05.14	05:40:00	4695.20	4696.30	4689.51	4691.84	1448	0	29
2026.05.14	05:45:00	4691.84	4693.32	4680.65	4682.67	1667	0	29
2026.05.14	05:50:00	4682.59	4687.85	4679.99	4687.10	1623	0	29
2026.05.14	05:55:00	4687.03	4688.25	4684.86	4686.32	1461	0	29
2026.05.14	06:00:00	4686.51	4690.14	4685.36	4687.31	1477	0	29
2026.05.14	06:05:00	4687.32	4687.71	4681.95	4684.41	1526	0	29
2026.05.14	06:10:00	4684.36	4685.74	4681.40	4682.89	1530	0	29
2026.05.14	06:15:00	4682.89	4686.46	4682.69	4683.02	1297	0	29
2026.05.14	06:20:00	4682.94	4688.53	4681.56	4688.33	1504	0	29
2026.05.14	06:25:00	4688.33	4693.34	4688.29	4691.35	1365	0	29
2026.05.14	06:30:00	4691.33	4691.35	4683.28	4684.94	1242	0	29
2026.05.14	06:35:00	4684.97	4686.52	4679.23	4680.48	1116	0	29
2026.05.14	06:40:00	4680.48	4681.17	4675.75	4676.31	1265	0	29
2026.05.14	06:45:00	4676.31	4677.91	4674.52	4676.89	1221	0	29
2026.05.14	06:50:00	4676.81	4677.40	4674.39	4675.41	999	0	29
2026.05.14	06:55:00	4675.41	4676.76	4673.92	4674.99	1034	0	29
2026.05.14	07:00:00	4675.00	4675.09	4668.71	4672.71	1301	0	29
2026.05.14	07:05:00	4672.71	4680.13	4672.24	4678.76	1252	0	29
2026.05.14	07:10:00	4678.76	4682.55	4677.08	4682.12	1096	0	29
2026.05.14	07:15:00	4682.13	4683.65	4681.82	4683.42	1020	0	29
2026.05.14	07:20:00	4683.34	4692.40	4683.32	4691.49	978	0	29
2026.05.14	07:25:00	4691.48	4707.38	4691.36	4702.29	1626	0	29
2026.05.14	07:30:00	4702.27	4710.72	4701.35	4709.12	1351	0	29
2026.05.14	07:35:00	4709.15	4712.63	4706.50	4707.57	1295	0	29
2026.05.14	07:40:00	4707.57	4707.93	4703.19	4704.80	950	0	29
2026.05.14	07:45:00	4704.88	4706.79	4703.09	4704.98	1052	0	29
2026.05.14	07:50:00	4704.97	4705.87	4703.55	4705.46	974	0	29
2026.05.14	07:55:00	4705.42	4706.39	4702.40	4702.42	1030	0	29
2026.05.14	08:00:00	4702.49	4703.11	4699.78	4700.63	1229	0	29
2026.05.14	08:05:00	4700.72	4704.20	4700.49	4701.48	1137	0	29
2026.05.14	08:10:00	4701.47	4703.73	4699.85	4700.02	997	0	29
2026.05.14	08:15:00	4700.01	4700.28	4697.38	4697.70	978	0	29
2026.05.14	08:20:00	4697.69	4698.75	4696.92	4697.39	1061	0	29
2026.05.14	08:25:00	4697.30	4697.42	4693.32	4693.62	1103	0	29
2026.05.14	08:30:00	4693.63	4701.48	4693.38	4698.74	1671	0	29
2026.05.14	08:35:00	4698.72	4700.59	4696.69	4699.98	1426	0	29
2026.05.14	08:40:00	4699.98	4700.90	4696.70	4697.35	1365	0	29
2026.05.14	08:45:00	4697.35	4703.28	4697.25	4700.06	1569	0	29
2026.05.14	08:50:00	4700.02	4701.36	4698.10	4698.47	1413	0	29
2026.05.14	08:55:00	4698.45	4698.45	4689.17	4689.67	1421	0	29
2026.05.14	09:00:00	4689.67	4693.25	4687.38	4692.96	1590	0	29
2026.05.14	09:05:00	4692.97	4694.73	4687.37	4690.70	1528	0	29
2026.05.14	09:10:00	4690.67	4691.81	4686.17	4687.83	1383	0	29
2026.05.14	09:15:00	4687.80	4689.20	4686.36	4688.43	1309	0	29
2026.05.14	09:20:00	4688.44	4690.88	4688.02	4690.49	1297	0	29
2026.05.14	09:25:00	4690.57	4692.96	4689.91	4691.27	1308	0	29
2026.05.14	09:30:00	4691.27	4694.83	4690.58	4693.99	1263	0	29
2026.05.14	09:35:00	4693.99	4695.40	4691.35	4694.28	1197	0	29
2026.05.14	09:40:00	4694.28	4699.64	4691.54	4698.99	1250	0	29
2026.05.14	09:45:00	4698.82	4702.36	4694.77	4695.68	1522	0	29
2026.05.14	09:50:00	4695.46	4701.46	4695.37	4699.85	1332	0	29
2026.05.14	09:55:00	4699.77	4701.37	4698.26	4700.19	1391	0	29
2026.05.14	10:00:00	4700.17	4702.24	4697.24	4698.69	1366	0	29
2026.05.14	10:05:00	4698.71	4700.61	4696.08	4699.09	1290	0	29
2026.05.14	10:10:00	4699.05	4700.22	4694.48	4695.25	1318	0	29
2026.05.14	10:15:00	4695.32	4699.39	4694.85	4697.57	1306	0	29
2026.05.14	10:20:00	4697.57	4700.30	4695.16	4699.76	1216	0	29
2026.05.14	10:25:00	4699.78	4706.85	4699.24	4705.48	1273	0	29
2026.05.14	10:30:00	4705.44	4710.55	4702.95	4710.30	1373	0	29
2026.05.14	10:35:00	4710.30	4718.81	4710.22	4712.18	1539	0	29
2026.05.14	10:40:00	4712.12	4714.61	4709.01	4709.15	1299	0	29
2026.05.14	10:45:00	4709.13	4709.58	4703.28	4704.35	1136	0	29
2026.05.14	10:50:00	4704.38	4704.38	4695.18	4700.02	1332	0	29
2026.05.14	10:55:00	4700.07	4700.95	4690.83	4693.08	1568	0	29
2026.05.14	11:00:00	4693.07	4700.94	4692.13	4697.47	1519	0	29
2026.05.14	11:05:00	4697.48	4699.95	4696.27	4697.40	1246	0	29
2026.05.14	11:10:00	4697.38	4700.63	4695.48	4699.02	1247	0	29
2026.05.14	11:15:00	4698.97	4701.75	4698.97	4699.63	1163	0	29
2026.05.14	11:20:00	4699.65	4701.69	4697.83	4701.03	1327	0	29
2026.05.14	11:25:00	4701.03	4704.68	4700.73	4703.02	1316	0	29
2026.05.14	11:30:00	4702.99	4705.70	4701.65	4702.40	1246	0	29
2026.05.14	11:35:00	4702.37	4706.61	4701.68	4701.92	1286	0	29
2026.05.14	11:40:00	4701.88	4702.66	4695.58	4696.84	1314	0	29
2026.05.14	11:45:00	4696.84	4697.43	4694.42	4695.12	1280	0	29
2026.05.14	11:50:00	4695.12	4696.50	4693.44	4694.63	1066	0	29
2026.05.14	11:55:00	4694.57	4696.86	4692.97	4693.23	1086	0	29
2026.05.14	12:00:00	4693.25	4694.04	4690.27	4692.59	1180	0	29
2026.05.14	12:05:00	4692.58	4696.54	4690.90	4696.38	1125	0	29
2026.05.14	12:10:00	4696.39	4698.03	4693.06	4694.44	1161	0	29
2026.05.14	12:15:00	4694.44	4696.62	4693.99	4695.55	1099	0	29
2026.05.14	12:20:00	4695.62	4696.56	4693.24	4693.42	979	0	29
2026.05.14	12:25:00	4693.41	4694.27	4690.66	4690.66	1139	0	29
2026.05.14	12:30:00	4690.64	4694.72	4689.09	4694.72	1163	0	29
2026.05.14	12:35:00	4694.71	4694.72	4688.39	4692.42	1462	0	29
2026.05.14	12:40:00	4692.40	4697.16	4691.98	4695.45	1197	0	29
2026.05.14	12:45:00	4695.60	4700.54	4695.54	4700.30	1219	0	29
2026.05.14	12:50:00	4700.22	4702.52	4698.33	4699.00	1135	0	29
2026.05.14	12:55:00	4699.00	4701.46	4698.38	4699.53	1208	0	29
2026.05.14	13:00:00	4699.54	4700.10	4698.48	4698.97	1046	0	29
2026.05.14	13:05:00	4699.48	4700.71	4698.10	4698.44	1001	0	29
2026.05.14	13:10:00	4698.44	4705.42	4695.93	4697.17	1386	0	29
2026.05.14	13:15:00	4697.18	4698.27	4695.15	4696.68	1285	0	29
2026.05.14	13:20:00	4696.72	4697.59	4693.85	4694.28	1193	0	29
2026.05.14	13:25:00	4694.27	4698.33	4694.12	4697.49	1257	0	29
2026.05.14	13:30:00	4697.50	4697.96	4695.39	4696.78	935	0	29
2026.05.14	13:35:00	4696.79	4697.60	4694.67	4696.03	1038	0	29
2026.05.14	13:40:00	4696.04	4696.05	4692.19	4693.43	1207	0	29
2026.05.14	13:45:00	4693.47	4694.87	4692.00	4692.80	1125	0	29
2026.05.14	13:50:00	4692.80	4697.69	4691.17	4696.64	1181	0	29
2026.05.14	13:55:00	4696.68	4697.44	4695.38	4697.03	1193	0	29
2026.05.14	14:00:00	4697.02	4698.65	4694.81	4695.02	1234	0	29
2026.05.14	14:05:00	4695.00	4698.75	4692.80	4697.18	1151	0	29
2026.05.14	14:10:00	4697.40	4697.79	4696.09	4697.31	1016	0	29
2026.05.14	14:15:00	4697.31	4697.63	4694.66	4695.18	963	0	29
2026.05.14	14:20:00	4695.06	4696.82	4693.26	4693.54	996	0	29
2026.05.14	14:25:00	4693.54	4694.06	4689.27	4691.86	1242	0	29
2026.05.14	14:30:00	4691.89	4694.82	4690.77	4693.82	1199	0	29
2026.05.14	14:35:00	4693.81	4695.94	4692.99	4695.36	1010	0	29
2026.05.14	14:40:00	4695.62	4697.32	4694.98	4695.34	1048	0	29
2026.05.14	14:45:00	4695.35	4700.32	4694.95	4698.13	1148	0	29
2026.05.14	14:50:00	4698.14	4704.48	4697.83	4704.11	1291	0	29
2026.05.14	14:55:00	4704.12	4704.78	4694.31	4694.31	1521	0	29
2026.05.14	15:00:00	4694.01	4697.94	4692.30	4696.25	1514	0	29
2026.05.14	15:05:00	4696.27	4698.75	4693.93	4697.06	1197	0	29
2026.05.14	15:10:00	4697.11	4703.78	4696.78	4703.78	1353	0	29
2026.05.14	15:15:00	4703.76	4703.76	4698.83	4701.53	1163	0	29
2026.05.14	15:20:00	4701.53	4707.50	4701.47	4705.50	1469	0	29
2026.05.14	15:25:00	4705.55	4706.04	4702.50	4703.19	1131	0	29
2026.05.14	15:30:00	4703.00	4708.18	4700.75	4705.69	1541	0	29
2026.05.14	15:35:00	4705.79	4710.00	4703.49	4706.50	1654	0	29
2026.05.14	15:40:00	4706.48	4707.38	4697.87	4698.02	1307	0	29
2026.05.14	15:45:00	4697.90	4703.13	4695.92	4702.74	1435	0	29
2026.05.14	15:50:00	4703.00	4705.05	4701.81	4703.38	1239	0	29
2026.05.14	15:55:00	4703.50	4706.26	4702.83	4704.84	1217	0	29
2026.05.14	16:00:00	4704.85	4707.72	4696.07	4697.46	1843	0	29
2026.05.14	16:05:00	4697.37	4703.23	4696.68	4701.34	1569	0	29
2026.05.14	16:10:00	4701.33	4704.70	4701.04	4704.06	1427	0	29
2026.05.14	16:15:00	4704.16	4704.34	4691.69	4693.43	1654	0	29
2026.05.14	16:20:00	4693.27	4695.19	4690.03	4694.77	1705	0	29
2026.05.14	16:25:00	4694.81	4697.00	4687.99	4688.18	1619	0	29
2026.05.14	16:30:00	4688.18	4689.49	4681.75	4684.25	1984	0	29
2026.05.14	16:35:00	4684.22	4687.26	4680.55	4682.57	1904	0	29
2026.05.14	16:40:00	4682.57	4683.13	4666.80	4676.79	2050	0	29
2026.05.14	16:45:00	4676.77	4690.56	4675.79	4689.45	2015	0	29
2026.05.14	16:50:00	4689.50	4691.06	4680.51	4685.19	1916	0	29
2026.05.14	16:55:00	4685.14	4686.60	4679.10	4679.43	1870	0	29
2026.05.14	17:00:00	4679.41	4689.17	4677.58	4685.78	1969	0	29
2026.05.14	17:05:00	4685.79	4686.79	4680.79	4685.64	1878	0	29
2026.05.14	17:10:00	4685.62	4690.24	4685.23	4687.70	1768	0	29
2026.05.14	17:15:00	4687.70	4695.05	4686.92	4694.60	1715	0	29
2026.05.14	17:20:00	4694.60	4700.86	4693.65	4694.94	1785	0	29
2026.05.14	17:25:00	4694.92	4695.12	4688.41	4691.46	1792	0	29
2026.05.14	17:30:00	4691.47	4692.09	4686.96	4688.20	1597	0	29
2026.05.14	17:35:00	4688.20	4690.60	4686.00	4689.96	1654	0	29
2026.05.14	17:40:00	4689.94	4692.35	4686.18	4686.92	1660	0	29
2026.05.14	17:45:00	4686.96	4689.04	4685.06	4687.19	1678	0	29
2026.05.14	17:50:00	4687.21	4690.41	4682.89	4685.27	1746	0	29
2026.05.14	17:55:00	4685.31	4688.33	4679.19	4679.37	1786	0	29
2026.05.14	18:00:00	4679.49	4682.55	4677.01	4678.24	1755	0	29
2026.05.14	18:05:00	4678.29	4683.62	4678.03	4683.60	1641	0	29
2026.05.14	18:10:00	4683.60	4686.66	4682.13	4684.84	1456	0	29
2026.05.14	18:15:00	4684.83	4688.73	4684.37	4687.47	1497	0	29
2026.05.14	18:20:00	4687.48	4687.66	4684.08	4685.92	1471	0	29
2026.05.14	18:25:00	4685.91	4689.36	4685.48	4685.80	1418	0	29
2026.05.14	18:30:00	4685.77	4688.66	4684.71	4688.65	1420	0	29
2026.05.14	18:35:00	4688.64	4688.94	4685.11	4686.45	1499	0	29
2026.05.14	18:40:00	4686.44	4687.14	4681.00	4682.55	1422	0	29
2026.05.14	18:45:00	4682.54	4683.47	4681.03	4683.35	1296	0	29
2026.05.14	18:50:00	4683.35	4685.12	4681.19	4684.62	1334	0	29
2026.05.14	18:55:00	4684.62	4686.59	4683.43	4685.85	1284	0	29
2026.05.14	19:00:00	4685.71	4686.93	4678.19	4678.96	1555	0	29
2026.05.14	19:05:00	4678.93	4679.37	4674.57	4677.10	1577	0	29
2026.05.14	19:10:00	4677.10	4679.34	4674.11	4678.56	1489	0	29
2026.05.14	19:15:00	4678.56	4681.20	4678.42	4679.95	1300	0	29
2026.05.14	19:20:00	4679.95	4680.55	4676.98	4677.54	1325	0	29
2026.05.14	19:25:00	4677.55	4677.99	4675.32	4677.19	1502	0	29
2026.05.14	19:30:00	4677.21	4678.31	4673.72	4674.30	1465	0	29
2026.05.14	19:35:00	4674.31	4674.97	4670.30	4672.80	1496	0	29
2026.05.14	19:40:00	4672.83	4675.83	4672.61	4675.34	1415	0	29
2026.05.14	19:45:00	4675.20	4676.73	4672.60	4676.30	1372	0	29
2026.05.14	19:50:00	4676.30	4678.56	4675.31	4677.52	1207	0	29
2026.05.14	19:55:00	4677.48	4678.93	4675.25	4678.52	1264	0	29
2026.05.14	20:00:00	4678.65	4681.93	4678.65	4681.02	1394	0	29
2026.05.14	20:05:00	4681.02	4682.48	4679.87	4680.08	1354	0	29
2026.05.14	20:10:00	4680.09	4681.14	4678.45	4678.68	1367	0	29
2026.05.14	20:15:00	4678.69	4680.85	4678.24	4679.98	1392	0	29
2026.05.14	20:20:00	4679.93	4683.00	4679.37	4680.87	1434	0	29
2026.05.14	20:25:00	4680.83	4682.33	4676.79	4677.20	1436	0	29
2026.05.14	20:30:00	4677.58	4679.18	4676.38	4679.00	1412	0	29
2026.05.14	20:35:00	4678.99	4679.82	4678.37	4678.72	1270	0	29
2026.05.14	20:40:00	4678.74	4681.46	4678.74	4681.35	1095	0	29
2026.05.14	20:45:00	4681.36	4681.72	4679.84	4680.85	999	0	29
2026.05.14	20:50:00	4680.85	4681.18	4678.00	4678.03	1076	0	29
2026.05.14	20:55:00	4678.02	4679.36	4677.75	4678.18	1026	0	29
2026.05.14	21:00:00	4678.22	4678.34	4668.74	4670.03	1591	0	29
2026.05.14	21:05:00	4670.05	4674.15	4669.02	4672.11	1419	0	29
2026.05.14	21:10:00	4672.09	4674.63	4671.61	4674.60	1283	0	29
2026.05.14	21:15:00	4674.59	4676.11	4673.91	4675.73	1118	0	29
2026.05.14	21:20:00	4675.77	4676.39	4674.11	4674.76	1037	0	29
2026.05.14	21:25:00	4674.78	4675.75	4672.90	4673.46	1098	0	29
2026.05.14	21:30:00	4673.45	4674.85	4672.56	4673.00	926	0	29
2026.05.14	21:35:00	4673.00	4673.56	4670.25	4670.25	984	0	29
2026.05.14	21:40:00	4670.25	4671.69	4668.33	4668.54	990	0	29
2026.05.14	21:45:00	4668.52	4669.91	4667.05	4669.58	1066	0	29
2026.05.14	21:50:00	4669.59	4670.28	4668.16	4668.16	954	0	29
2026.05.14	21:55:00	4668.16	4671.78	4668.10	4671.57	921	0	29
2026.05.14	22:00:00	4671.60	4671.78	4668.27	4668.82	1009	0	29
2026.05.14	22:05:00	4668.81	4669.13	4666.88	4669.00	915	0	29
2026.05.14	22:10:00	4668.99	4669.20	4666.88	4667.45	976	0	29
2026.05.14	22:15:00	4667.45	4667.98	4666.83	4667.36	891	0	29
2026.05.14	22:20:00	4667.35	4669.10	4667.07	4667.93	976	0	29
2026.05.14	22:25:00	4667.88	4669.02	4663.16	4663.45	928	0	29
2026.05.14	22:30:00	4663.44	4664.94	4661.42	4664.62	1160	0	29
2026.05.14	22:35:00	4664.62	4664.66	4659.13	4659.23	1199	0	29
2026.05.14	22:40:00	4659.23	4660.56	4655.61	4656.49	1462	0	29
2026.05.14	22:45:00	4656.51	4657.59	4653.03	4657.14	1419	0	29
2026.05.14	22:50:00	4657.12	4658.89	4655.96	4658.06	1434	0	29
2026.05.14	22:55:00	4658.01	4658.01	4653.28	4654.12	1467	0	29
2026.05.14	23:00:00	4654.16	4656.89	4649.58	4649.89	1023	0	29
2026.05.14	23:05:00	4649.89	4651.90	4649.17	4651.74	1011	0	29
2026.05.14	23:10:00	4651.74	4652.34	4649.61	4649.71	933	0	29
2026.05.14	23:15:00	4649.75	4650.92	4648.52	4649.09	797	0	29
2026.05.14	23:20:00	4649.10	4650.46	4648.24	4648.64	642	0	29
2026.05.14	23:25:00	4648.64	4648.64	4646.83	4648.09	805	0	29
2026.05.14	23:30:00	4648.07	4648.43	4647.10	4647.64	709	0	34
2026.05.14	23:35:00	4647.63	4648.29	4644.31	4646.11	859	0	34
2026.05.14	23:40:00	4646.12	4652.74	4645.49	4650.72	936	0	34
2026.05.14	23:45:00	4650.73	4652.18	4650.19	4650.32	753	0	34
2026.05.14	23:50:00	4650.32	4651.25	4649.25	4651.22	718	0	34
2026.05.14	23:55:00	4651.20	4652.33	4650.91	4651.11	351	0	34
2026.05.15	01:00:00	4652.79	4654.00	4646.74	4652.81	1119	0	34
2026.05.15	01:05:00	4652.87	4657.41	4651.72	4655.68	1135	0	34
2026.05.15	01:10:00	4655.67	4658.12	4654.16	4655.36	956	0	34
2026.05.15	01:15:00	4655.49	4659.31	4655.33	4659.21	1002	0	34
2026.05.15	01:20:00	4659.21	4659.22	4657.36	4657.86	730	0	34
2026.05.15	01:25:00	4657.89	4659.22	4657.22	4658.77	608	0	34
2026.05.15	01:30:00	4658.83	4662.35	4658.77	4660.58	883	0	29
2026.05.15	01:35:00	4660.60	4661.66	4658.94	4660.81	662	0	29
2026.05.15	01:40:00	4660.81	4662.37	4660.03	4661.74	649	0	29
2026.05.15	01:45:00	4661.73	4662.09	4660.91	4661.19	470	0	29
2026.05.15	01:50:00	4661.19	4662.63	4660.06	4662.46	600	0	29
2026.05.15	01:55:00	4662.48	4662.59	4661.95	4662.40	544	0	29
2026.05.15	02:00:00	4662.39	4663.25	4660.83	4663.03	709	0	29
2026.05.15	02:05:00	4663.07	4663.23	4661.03	4661.04	562	0	29
2026.05.15	02:10:00	4661.01	4662.90	4658.74	4659.10	849	0	29
2026.05.15	02:15:00	4659.12	4660.35	4656.25	4658.75	988	0	29
2026.05.15	02:20:00	4658.81	4659.27	4655.63	4658.02	794	0	29
2026.05.15	02:25:00	4658.02	4664.24	4657.97	4663.89	865	0	29
2026.05.15	02:30:00	4663.98	4665.28	4650.17	4651.19	1218	0	29
2026.05.15	02:35:00	4651.16	4653.28	4646.87	4652.79	1177	0	29
2026.05.15	02:40:00	4652.80	4657.45	4652.18	4657.27	968	0	29
2026.05.15	02:45:00	4657.27	4657.50	4652.47	4654.45	1201	0	29
2026.05.15	02:50:00	4654.45	4655.30	4651.25	4652.17	1013	0	29
2026.05.15	02:55:00	4652.15	4652.15	4648.19	4652.04	1304	0	29
2026.05.15	03:00:00	4652.04	4653.63	4642.73	4649.43	1692	0	29
2026.05.15	03:05:00	4649.43	4652.06	4646.65	4650.70	1456	0	29
2026.05.15	03:10:00	4650.69	4651.01	4644.69	4650.54	1381	0	29
2026.05.15	03:15:00	4650.57	4658.11	4649.23	4654.02	1761	0	29
2026.05.15	03:20:00	4654.01	4654.26	4644.49	4644.71	1412	0	29
2026.05.15	03:25:00	4644.50	4644.79	4629.77	4630.07	1709	0	29
2026.05.15	03:30:00	4629.99	4630.62	4622.48	4624.09	1707	0	29
2026.05.15	03:35:00	4624.15	4624.72	4618.57	4621.60	1537	0	29
2026.05.15	03:40:00	4621.42	4621.98	4613.52	4618.56	1812	0	29
2026.05.15	03:45:00	4619.18	4627.61	4619.07	4627.57	1608	0	29
2026.05.15	03:50:00	4627.57	4627.66	4617.40	4620.00	1734	0	29
2026.05.15	03:55:00	4620.04	4630.45	4617.62	4630.17	1659	0	29
2026.05.15	04:00:00	4630.08	4631.48	4619.04	4622.59	2086	0	29
2026.05.15	04:05:00	4622.52	4624.33	4609.53	4609.83	2038	0	29
2026.05.15	04:10:00	4609.82	4615.34	4607.58	4614.50	1998	0	29
2026.05.15	04:15:00	4614.53	4620.79	4608.82	4619.68	1936	0	29
2026.05.15	04:20:00	4619.66	4625.70	4616.38	4620.70	1931	0	29
2026.05.15	04:25:00	4620.70	4621.51	4608.28	4608.89	1960	0	29
2026.05.15	04:30:00	4608.94	4616.65	4607.65	4616.29	1924	0	29
2026.05.15	04:35:00	4616.28	4621.18	4613.90	4617.36	1865	0	29
2026.05.15	04:40:00	4617.36	4622.93	4617.19	4622.93	1734	0	29
2026.05.15	04:45:00	4622.92	4624.41	4614.18	4616.26	1768	0	29
2026.05.15	04:50:00	4616.34	4617.99	4607.12	4610.16	1876	0	29
2026.05.15	04:55:00	4610.17	4616.37	4610.16	4613.77	1886	0	29
2026.05.15	05:00:00	4614.06	4615.19	4609.71	4614.24	1898	0	29
2026.05.15	05:05:00	4614.23	4618.47	4612.68	4618.16	1743	0	29
2026.05.15	05:10:00	4618.18	4619.02	4612.83	4613.06	1672	0	29
2026.05.15	05:15:00	4613.06	4616.14	4609.32	4613.85	1623	0	29
2026.05.15	05:20:00	4613.84	4616.59	4612.17	4613.93	1325	0	29
2026.05.15	05:25:00	4613.89	4615.18	4611.42	4612.47	1288	0	29
2026.05.15	05:30:00	4612.48	4614.79	4609.54	4612.54	1719	0	29
2026.05.15	05:35:00	4612.54	4616.50	4611.95	4612.90	1544	0	29
2026.05.15	05:40:00	4612.89	4617.86	4610.69	4617.86	1475	0	29
2026.05.15	05:45:00	4617.85	4618.78	4611.60	4614.68	1437	0	29
2026.05.15	05:50:00	4614.61	4621.18	4612.21	4620.75	1646	0	29
2026.05.15	05:55:00	4620.78	4623.41	4617.41	4618.07	1533	0	29
2026.05.15	06:00:00	4617.98	4620.40	4614.59	4619.19	1507	0	29
2026.05.15	06:05:00	4619.20	4622.25	4616.84	4617.51	1358	0	29
2026.05.15	06:10:00	4617.63	4620.05	4616.48	4617.43	1384	0	29
2026.05.15	06:15:00	4617.42	4618.35	4614.27	4614.69	1491	0	29
2026.05.15	06:20:00	4614.69	4615.02	4609.84	4614.21	1489	0	29
2026.05.15	06:25:00	4614.22	4614.71	4611.87	4612.73	1356	0	29
2026.05.15	06:30:00	4612.73	4613.98	4607.40	4609.01	1291	0	29
2026.05.15	06:35:00	4609.03	4615.68	4608.61	4614.69	1257	0	29
2026.05.15	06:40:00	4614.69	4617.32	4613.19	4613.31	1050	0	29
2026.05.15	06:45:00	4613.33	4615.77	4612.60	4615.73	974	0	29
2026.05.15	06:50:00	4615.70	4617.24	4612.65	4612.89	1052	0	29
2026.05.15	06:55:00	4612.89	4616.65	4610.48	4615.42	1054	0	29
2026.05.15	07:00:00	4615.43	4616.53	4612.93	4614.29	1034	0	29
